code,name,shares,weight,price,change_percent,amount,margin_ratio,market_cap,volatility,monthly_revenue,revenue_yoy,revenue_mom,revenue_momentum_rank,is_high_5d,is_high_20d,is_high_200d,currency
8996,高力,1000,0.0,817.0,5.692108667529108,4213101986.0,0,75366861100.0,9.258870459794249,,,,,True,True,True,TWD
2439,美律,2000,0.0,99.7,0.8088978766430709,86944553.0,0,25307808120.0,4.099898946152736,,,,,False,False,False,TWD
3533,嘉澤,1000,0.0,1605.0,9.931506849315069,6419801560.0,0,180618193500.0,9.451432564640113,,,,,True,True,False,TWD
3045,台灣大,2000,0.0,105.0,0.0,401893932.0,0,390942489000.0,1.6830294530154277,,,,,False,False,False,TWD
2454,聯發科,1000,0.0,1795.0,5.278592375366569,20577563760.0,0,2879051837000.0,6.1523899668717466,,,,,True,True,True,TWD
5536,聖暉*,1000,0.0,651.0,-0.7621951219512195,1385413817.0,0,80776731000.0,7.610803324099723,,,,,False,False,False,TWD
2884,玉山金,2010,0.0,33.4,0.3003003003003046,935223804.0,0,540211600000.0,2.4019941083163383,,,,,False,False,False,TWD
2313,華通,1000,0.0,181.5,5.523255813953488,23554384907.0,0,216315438900.0,12.393519291798897,,,,,True,True,True,TWD
2317,鴻海,1000,0.0,216.5,0.9324009324009324,8997332310.0,0,3023254127950.0,4.167127224494307,,,,,False,False,False,TWD
3583,辛耘,2000,0.0,320.5,0.7861635220125787,117073525.0,0,25746181650.0,5.652466871303436,,,,,False,False,False,TWD
6415,矽力*-KY,1000,0.0,296.0,2.2452504317789295,4797403693.0,0,115025119774.55716,12.288469106650926,,,,,False,False,False,TWD
3711,日月光投控,2000,0.0,302.0,3.4246575342465753,6120102645.0,0,1339877964000.0,6.872939386254121,,,,,False,False,False,TWD
